time,station_id,station_name,snw,lat,lon,Elevation_NTK,clm,nyrs,anom,snw0
2024-04-01 18:00:00,SNOTEL_497,GRANITE CREEK,398.78,43.34298,-110.43495,2063.5210924164835,420.70868,30,-21.92868,
2024-04-01 18:00:00,SNOTEL_498,GRANITE PEAK,711.2,41.67032,-117.56668,2591.745915630334,517.7367,30,193.46332,
2024-04-01 18:00:00,SNOTEL_499,GRASSY LAKE,723.9,44.12612,-110.83435,2214.3989270909533,811.36066,30,-87.46063,
2024-04-01 18:00:00,SNOTEL_500,GRAVE CREEK,330.2,48.91453,-114.76663,1310.6559375762008,373.29532,30,-43.095306,
2024-04-01 18:00:00,SNOTEL_501,GRAVE SPRINGS,127.0,43.46643,-107.23977,2606.0716898317482,219.075,28,-92.075,
2024-04-01 18:00:00,SNOTEL_502,GREEN LAKE,558.8,46.54741,-121.17093,1804.4379419653742,611.97064,30,-53.170654,
2024-04-01 18:00:00,SNOTEL_503,GREEN MOUNTAIN,609.6,40.3848,-115.52757,2494.8183369909775,316.738,30,292.86197,[2015]
2024-04-01 18:00:00,SNOTEL_504,GREENPOINT,393.7,45.62237,-121.70415,1008.9002682272616,392.34534,30,1.3546753,[1992 2015]
2024-04-01 18:00:00,SNOTEL_505,GRIZZLY PEAK,421.64,39.64631,-105.86973,3383.3211411850766,436.20267,30,-14.562653,
2024-04-01 18:00:00,SNOTEL_506,GROS VENTRE SUMMIT,302.26,43.38939,-110.12943,2667.032431114362,322.15668,30,-19.896667,
2024-04-01 18:00:00,SNOTEL_507,GROUSE CAMP,360.68,47.28107,-120.48771,1642.8919775664472,470.83133,30,-110.15134,[2015]
2024-04-01 18:00:00,SNOTEL_508,HAGANS MEADOW,492.76,38.8519,-119.9374,2359.790295049988,370.75534,30,122.00467,[2015]
2024-04-01 18:00:00,SNOTEL_509,HAMS FORK,195.58,42.146,-110.67833,2389.6610582784688,281.26266,30,-85.68266,
2024-04-01 18:00:00,SNOTEL_510,HAND CREEK,203.2,48.30754,-114.84075,1534.6866617898072,263.48267,30,-60.28267,
2024-04-01 18:00:00,SNOTEL_511,HANNAGAN MEADOWS,297.18,33.65387,-109.30952,2749.329431845891,144.78,27,152.4,[1999 2000 2002 2011 2013 2014 2015 2016 2017]
2024-04-01 18:00:00,SNOTEL_512,HANSEN SAWMILL,137.16,44.25602,-106.97983,2548.158985613265,164.084,30,-26.923996,
2024-04-01 18:00:00,SNOTEL_513,LAKEFORK BASIN,541.02,40.73785,-110.62121,3317.7883443062665,515.4507,30,25.569336,
2024-04-01 18:00:00,SNOTEL_514,HARRIS FLAT,205.74,37.48997,-112.57602,2375.0304803706413,139.065,28,66.675,[1996 1999 2002 2007 2013 2014 2015 2016 2018]
2024-04-01 18:00:00,SNOTEL_515,HARTS PASS,830.58,48.72047,-120.6586,1978.176054620824,1107.694,30,-277.11395,
2024-04-01 18:00:00,SNOTEL_516,HAWKINS LAKE,520.7,48.9723,-115.95337,1965.9839063643012,652.018,30,-131.318,
2024-04-01 18:00:00,SNOTEL_517,HAYDEN FORK,492.76,40.79669,-110.88472,2782.8578395513287,360.426,30,132.33401,[2015]
2024-04-01 18:00:00,SNOTEL_518,HEAVENLY VALLEY,629.92,38.92431,-119.91641,2601.194830529139,608.02344,29,21.896545,[2015]
2024-04-01 18:00:00,SNOTEL_519,HEBER,25.4,34.31202,-110.75431,2328.7003169958543,21.420666,30,3.9793339,"[1992 1993 1994 1995 1996 1997 1999 2001 2002 2003 2004 2005 2006 2007
 2008 2009 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020]"
2024-04-01 18:00:00,SNOTEL_520,HEMLOCK BUTTE,820.42,46.48111,-115.63361,1770.9095342599364,1141.3914,30,-320.97137,
2024-04-01 18:00:00,SNOTEL_521,HEWINTA,327.66,40.95009,-110.48419,2895.6352109241648,261.366,30,66.29401,
2024-04-01 18:00:00,SNOTEL_522,HICKERSON PARK,292.1,40.90663,-109.96287,2780.419409900024,183.896,30,108.20401,[2015]
2024-04-01 18:00:00,SNOTEL_523,HIGH RIDGE,563.88,45.69682,-118.10657,1499.6342355523043,570.23,30,-6.3499756,[1992]
2024-04-01 18:00:00,SNOTEL_524,HILTS CREEK,332.74,44.01897,-113.4723,2438.4296513045597,312.674,30,20.065979,
2024-04-01 18:00:00,SNOTEL_525,HOBBS PARK,419.1,42.86984,-109.09455,3078.5174347720067,340.63214,28,78.467865,
2024-04-01 18:00:00,SNOTEL_526,HOGG PASS,429.26,44.42042,-121.85655,1460.0097537186052,739.3093,30,-310.04932,
2024-04-01 18:00:00,SNOTEL_527,HOLE-IN-MOUNTAIN,830.58,40.94168,-115.0954,2488.11265544989,394.60715,28,435.97287,
2024-04-01 18:00:00,SNOTEL_528,HOLE-IN-ROCK,238.76,40.92167,-110.18623,2794.4403803950254,174.498,30,64.26199,
2024-04-01 18:00:00,SNOTEL_529,HOLLAND MEADOWS,657.86,43.66917,-122.56877,1502.6822726164348,432.5007,29,225.35928,[1992]
2024-04-01 18:00:00,SNOTEL_530,HOODOO BASIN,690.88,46.9751,-115.0349,1844.0624237990733,1029.3773,30,-338.4973,
2024-04-01 18:00:00,SNOTEL_531,HOOSIER PASS,449.58,39.36127,-106.05978,3474.762253108998,385.23334,30,64.34665,
2024-04-01 18:00:00,SNOTEL_532,HOPEWELL,406.4,36.71631,-106.26348,3048.0370641306995,444.58466,30,-38.18466,
2024-04-01 18:00:00,SNOTEL_533,HORSE RIDGE,619.76,41.31372,-111.44624,2499.0855888807605,509.778,30,109.981995,
2024-04-01 18:00:00,SNOTEL_534,HOWELL CANYON,871.22,42.32029,-113.61587,2432.333577176298,659.13,30,212.08997,
2024-04-01 18:00:00,SNOTEL_535,HUMBOLDT GULCH,325.12,47.53178,-115.77643,1295.4157522555474,263.99066,30,61.129333,[1992 1995]
2024-04-01 18:00:00,SNOTEL_537,HYNDMAN,251.46,43.71077,-114.15894,2322.6042428675933,291.74966,29,-40.289658,
2024-04-01 18:00:00,SNOTEL_538,IDARADO,287.02,37.9339,-107.67552,2987.0763228480855,336.46533,30,-49.445343,
2024-04-01 18:00:00,SNOTEL_539,INDEPENDENCE CAMP,571.5,39.45269,-120.29367,2127.5298707632282,379.16068,29,192.33932,[2015]
2024-04-01 18:00:00,SNOTEL_540,INDEPENDENCE CREEK,304.8,39.49001,-120.28226,1961.7166544745182,283.8669,29,20.933075,[2015]
2024-04-01 18:00:00,SNOTEL_541,INDEPENDENCE LAKE,1082.04,39.42752,-120.31342,2541.4533040721776,1085.7654,30,-3.7253418,
2024-04-01 18:00:00,SNOTEL_542,INDEPENDENCE PASS,421.64,39.07539,-106.61169,3230.919287978542,409.194,30,12.446014,
2024-04-01 18:00:00,SNOTEL_543,INDIAN CANYON,335.28,39.89166,-110.74604,2795.354791514265,265.09134,30,70.18866,
2024-04-01 18:00:00,SNOTEL_544,INDIAN CREEK,601.98,42.30023,-110.67753,2872.7749329431845,631.19,30,-29.210022,
2024-04-01 18:00:00,SNOTEL_545,IRISH TAYLOR,1026.16,43.80368,-121.94793,1688.6125335284075,844.3807,30,181.77936,
2024-04-01 18:00:00,SNOTEL_546,ISLAND PARK,373.38,44.4203,-111.38512,1917.21531333821,352.552,30,20.828003,
2024-04-01 18:00:00,SNOTEL_547,IVANHOE,472.44,39.29202,-106.54923,3169.9585466959275,381.6131,29,90.826904,
2024-04-01 18:00:00,SNOTEL_548,JACK CREEK UPPER,604.52,41.54675,-116.00517,2248.536942209217,402.59,30,201.93002,
2024-04-01 18:00:00,SNOTEL_549,JACKS PEAK,,41.5136,-116.0117,2567.6664228237014,,0,,
2024-04-01 18:00:00,SNOTEL_550,JACKSON PEAK,576.58,44.05092,-115.44322,2154.9622043404047,670.56,30,-93.97998,
2024-04-01 18:00:00,SNOTEL_551,JOE WRIGHT,472.44,40.53215,-105.887,3084.6135089002682,511.048,30,-38.608,
2024-04-01 18:00:00,SNOTEL_552,JUMP OFF JOE,134.62,44.38605,-122.16683,1072.9090465740062,213.53517,29,-78.91518,[1991 1992 2014]
2024-04-01 18:00:00,SNOTEL_553,JUNE LAKE,985.52,46.14778,-122.15413,1048.5247500609607,1019.6407,30,-34.120667,[1992 2015]
2024-04-01 18:00:00,SNOTEL_554,KELLEY R.S.,436.88,42.26554,-110.80177,2493.294318458912,381.96344,29,54.916565,
2024-04-01 18:00:00,SNOTEL_555,KENDALL R.S.,241.3,43.2493,-110.01662,2359.1806876371616,311.1938,29,-69.89378,
2024-04-01 18:00:00,SNOTEL_556,KILN,363.22,39.31724,-106.61453,2926.1155815654715,307.594,30,55.626007,
2024-04-01 18:00:00,SNOTEL_557,KIMBERLY MINE,474.98,38.48383,-112.39273,2774.01853206535,371.43268,30,103.54733,
2024-04-01 18:00:00,SNOTEL_558,KING MOUNTAIN,101.6,42.72395,-123.20037,1322.8480858327237,93.71724,29,7.882759,[1992 1993 1994 1996 2001 2003 2007 2015 2016]
2024-04-01 18:00:00,SNOTEL_559,KINGS CABIN,292.1,40.71632,-109.54401,2660.326749573275,230.43932,29,61.66069,[2015]
2024-04-01 18:00:00,SNOTEL_560,KIRWIN,342.9,43.86067,-109.32163,2910.875396244818,288.37466,30,54.52533,
2024-04-01 18:00:00,SNOTEL_561,KOLOB,520.7,37.52664,-113.05386,2823.396732504267,535.8524,29,-15.152405,
2024-04-01 18:00:00,SNOTEL_562,KRAFT CREEK,187.96,47.42749,-113.77515,1447.8176054620824,276.86,29,-88.89998,[2007 2015]
2024-04-01 18:00:00,SNOTEL_563,LAKE CREEK R.S.,259.08,44.21007,-118.63752,1597.1714216044866,186.96214,28,72.11784,[1992 2007 2015]
2024-04-01 18:00:00,SNOTEL_564,LAKE ELDORA,355.6,39.93678,-105.58956,2956.5959522067787,304.20734,30,51.39267,
2024-04-01 18:00:00,SNOTEL_565,LAKE IRENE,548.64,40.41432,-105.8198,3261.3996586198487,592.92065,30,-44.28064,
2024-04-01 18:00:00,SNOTEL_566,LAKEFORK #1,347.98,40.59709,-110.43316,3087.0519385515727,311.1062,29,36.87381,
2024-04-01 18:00:00,SNOTEL_568,LAKEVIEW RIDGE,226.06,44.58907,-111.82498,2255.5474274567177,249.936,30,-23.876007,[2015]
2024-04-01 18:00:00,SNOTEL_569,LAMANCE CREEK,381.0,41.51542,-117.63197,1949.2197025115825,138.938,30,242.062,[1992 2003 2007 2012 2013 2015 2018]
2024-04-01 18:00:00,SNOTEL_570,LAMOILLE #3,487.68,40.6448,-115.3812,2453.9746403316262,300.482,30,187.198,[2015]
2024-04-01 18:00:00,SNOTEL_571,LAPRELE CREEK,182.88,42.43583,-105.86083,2552.731041209461,235.204,30,-52.32399,
2024-04-01 18:00:00,SNOTEL_572,LASAL MOUNTAIN,383.54,38.48226,-109.27198,2919.409900024384,277.28333,30,106.25668,[1999]
2024-04-01 18:00:00,SNOTEL_574,LEAVITT LAKE,1480.82,38.27594,-119.61281,2927.3347963911237,1445.9374,30,34.88257,
2024-04-01 18:00:00,SNOTEL_575,LEAVITT MEADOWS,274.32,38.30367,-119.55111,2193.9770787612774,189.01103,29,85.308975,[1992 2007 2013 2015 2016]
2024-04-01 18:00:00,SNOTEL_576,LEMHI RIDGE,231.14,44.9938,-113.44399,2468.910021945867,271.18732,30,-40.047318,
2024-04-01 18:00:00,SNOTEL_577,LEWIS LAKE DIVIDE,805.18,44.20862,-110.66628,2392.709095342599,809.07465,30,-3.8946533,
2024-04-01 18:00:00,SNOTEL_578,LICK CREEK,195.58,45.5041,-110.96625,2090.95342599366,267.54666,30,-71.96666,
2024-04-01 18:00:00,SNOTEL_579,LILY LAKE,363.22,40.86493,-110.79813,2783.772250670568,316.90732,30,46.312683,
2024-04-01 18:00:00,SNOTEL_580,LILY POND,360.68,37.37929,-106.54835,3352.84077054377,320.56552,29,40.11447,
2024-04-01 18:00:00,SNOTEL_582,LITTLE BEAR,355.6,41.40562,-111.82607,1995.854669592782,187.02867,30,168.57133,[1992 2003 2015]
2024-04-01 18:00:00,SNOTEL_583,LITTLE GRASSY,0.0,37.48631,-113.84582,1848.6344793952694,11.648965,29,-11.648965,"[1991 1992 1994 1995 1996 1997 1999 2000 2001 2002 2003 2004 2005 2006
 2007 2008 2009 2012 2013 2014 2015 2018 2020]"
2024-04-01 18:00:00,SNOTEL_584,LITTLE MEADOWS,690.88,44.61297,-122.22565,1225.3108997805414,651.84863,30,39.031372,[1992]
2024-04-01 18:00:00,SNOTEL_585,LITTLE WARM,264.16,43.50278,-109.752,2856.0107290904657,274.40466,30,-10.244659,
2024-04-01 18:00:00,SNOTEL_586,LIZARD HEAD PASS,411.48,37.79926,-107.92426,3108.9978054133135,377.444,30,34.03601,
2024-04-01 18:00:00,SNOTEL_587,LOBDELL LAKE,360.68,38.43745,-119.36572,2819.1294806144842,422.57135,30,-61.891357,[2015]
2024-04-01 18:00:00,SNOTEL_588,LOLO PASS,459.74,46.63448,-114.58072,1597.1714216044866,703.91864,30,-244.17865,
2024-04-01 18:00:00,SNOTEL_589,LONE CONE,401.32,37.89183,-108.19544,2926.1155815654715,392.26068,30,9.059326,
2024-04-01 18:00:00,SNOTEL_590,LONE MOUNTAIN,335.28,45.27412,-111.42692,2706.6569129480613,468.23587,29,-132.95587,
2024-04-01 18:00:00,SNOTEL_591,LONE PINE,939.8,46.27143,-121.96288,1197.878566203365,973.24335,30,-33.44336,
2024-04-01 18:00:00,SNOTEL_592,LONG FLAT,160.02,37.51255,-113.39661,2432.9431845891245,116.67066,30,43.349342,[1994 1996 1997 2002 2003 2004 2007 2012 2013 2014 2015 2018]
2024-04-01 18:00:00,SNOTEL_593,LONG VALLEY JCT,10.16,37.48756,-112.51458,2275.3596683735673,53.252415,29,-43.092415,"[1994 1995 1996 1997 1999 2000 2001 2002 2003 2004 2007 2009 2012 2013
 2014 2015 2016 2018 2020]"
2024-04-01 18:00:00,SNOTEL_594,LOOKOUT,381.0,47.45749,-115.70457,1581.9312362838332,697.23,30,-316.22998,
2024-04-01 18:00:00,SNOTEL_595,LOOKOUT MOUNTAIN,0.0,33.36027,-107.83122,2590.831504511095,0.09071428,28,-0.09071428,"[1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2004 2006
 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020]"
2024-04-01 18:00:00,SNOTEL_596,LOOKOUT PEAK,883.92,40.83731,-111.70965,2487.503048037064,672.592,30,211.328,
2024-04-01 18:00:00,SNOTEL_597,LOOMIS PARK,320.04,43.17387,-110.14007,2511.5825408436967,397.46622,29,-77.42621,
2024-04-01 18:00:00,SNOTEL_599,LOST HORSE,259.08,46.3575,-121.08095,1560.5949768349183,443.82266,30,-184.74268,[2015]
2024-04-01 18:00:00,SNOTEL_600,LOST LAKE,934.72,47.0809,-115.9604,1862.3506461838574,1325.2026,30,-390.48267,
2024-04-01 18:00:00,SNOTEL_601,LOST-WOOD DIVIDE,386.08,43.82432,-114.26402,2407.949280663253,485.14,29,-99.06003,
2024-04-01 18:00:00,SNOTEL_602,LOVELAND BASIN,416.56,39.67433,-105.90133,3474.762253108998,479.15286,28,-62.592865,
2024-04-01 18:00:00,SNOTEL_603,LOWER TWIN,353.06,45.50871,-111.92288,2407.949280663253,420.96268,30,-67.90268,
2024-04-01 18:00:00,SNOTEL_604,LUBRECHT FLUME,0.0,46.88293,-113.32228,1426.4813460131675,64.726204,29,-64.726204,[1992 1993 1994 1995 2004 2005 2007 2010 2013 2015 2016 2017]
2024-04-01 18:00:00,SNOTEL_605,LUCKY STRIKE,116.84,45.27478,-118.8479,1514.8744208729577,118.24138,29,-1.4013824,[1992 2003 2007 2015]
2024-04-01 18:00:00,SNOTEL_606,LYMAN LAKE,914.4,48.19798,-120.91678,1822.7261643501583,1479.804,30,-565.40393,
2024-04-01 18:00:00,SNOTEL_607,LYNX PASS,276.86,40.07806,-106.67028,2706.6569129480613,278.638,30,-1.7780151,
2024-04-01 18:00:00,SNOTEL_608,MADISON BUTTE,0.0,45.10513,-119.49585,1569.7390880273103,61.232143,28,-61.232143,[1992 1994 1997 2001 2003 2004 2005 2007 2014 2015 2016 2017]
2024-04-01 18:00:00,SNOTEL_609,MADISON PLATEAU,523.24,44.58623,-111.11627,2362.2287247012923,595.9687,30,-72.7287,
2024-04-01 18:00:00,SNOTEL_610,MAGIC MOUNTAIN,662.94,42.18072,-114.28662,2097.0495001219215,447.88666,30,215.05334,
2024-04-01 18:00:00,SNOTEL_612,MAMMOTH-COTTONWOOD,574.04,39.68338,-111.31818,2654.5354791514264,433.98965,29,140.05032,
2024-04-01 18:00:00,SNOTEL_613,MANY GLACIER,233.68,48.79698,-113.6705,1493.5381614240428,320.802,30,-87.12201,[2015]
2024-04-01 18:00:00,SNOTEL_614,MARION FORKS,149.86,44.59397,-121.97365,789.4415996098512,191.28827,29,-41.42827,[1992 1996 2001 2003 2005 2014 2015 2016]
2024-04-01 18:00:00,SNOTEL_615,MARLETTE LAKE,604.52,39.16395,-119.89672,2403.0724213606436,586.486,30,18.033997,
2024-04-01 18:00:00,SNOTEL_616,MARQUETTE,304.8,44.3016,-109.24019,2670.080468178493,184.76149,27,120.0385,
2024-04-01 18:00:00,SNOTEL_617,MAVERICK FORK,208.28,33.92121,-109.45881,2804.1940990002436,114.9131,29,93.3669,[1996 1999 2002 2012 2013 2014 2015 2016 2017 2018]
2024-04-01 18:00:00,SNOTEL_618,MC CLURE PASS,378.46,39.12897,-107.28806,2895.6352109241648,420.53934,30,-42.079346,
2024-04-01 18:00:00,SNOTEL_619,MCKENZIE,995.68,44.2103,-121.87292,1453.9136795903437,981.964,30,13.716003,
2024-04-01 18:00:00,SNOTEL_620,MEADOW LAKE,327.66,44.43655,-113.31815,2788.95391367959,385.74133,30,-58.08133,
2024-04-01 18:00:00,SNOTEL_621,MERCHANT VALLEY,345.44,38.30285,-112.43637,2653.3162643257742,335.788,30,9.652008,
2024-04-01 18:00:00,SNOTEL_622,MESA LAKES,408.94,39.05831,-108.05835,3048.0370641306995,429.42932,30,-20.489319,
2024-04-01 18:00:00,SNOTEL_623,MICA CREEK,375.92,47.15045,-116.26643,1374.6647159229456,567.182,30,-191.262,
2024-04-01 18:00:00,SNOTEL_624,MIDDLE CREEK,431.8,37.61978,-107.03482,3429.041697147037,453.39,30,-21.590027,
2024-04-01 18:00:00,SNOTEL_625,MIDDLE POWDER,154.94,43.62728,-107.18138,2365.276761765423,272.71133,30,-117.77133,
2024-04-01 18:00:00,SNOTEL_626,MIDWAY VALLEY,589.28,37.56933,-112.83849,2995.3060229212388,629.7507,30,-40.470642,
2024-04-01 18:00:00,SNOTEL_627,MILL CREEK SUMMIT,426.72,44.47212,-114.48992,2682.2726164350156,506.39133,30,-79.671326,
2024-04-01 18:00:00,SNOTEL_628,MILL-D NORTH,855.98,40.65883,-111.63683,2731.955620580346,595.4607,30,260.5193,
2024-04-01 18:00:00,SNOTEL_629,MINERAL CREEK,327.66,37.84747,-107.72657,3060.2292123872226,371.094,30,-43.43399,
2024-04-01 18:00:00,SNOTEL_631,MINING FORK,614.68,40.49384,-112.61141,2528.3467446964155,462.87265,30,151.80734,
2024-04-01 18:00:00,SNOTEL_632,MOLAS LAKE,373.38,37.74932,-107.68866,3200.4389173372347,485.394,30,-112.01401,
2024-04-01 18:00:00,SNOTEL_633,MONITOR PASS,408.94,38.6683,-119.6087,2531.699585466959,379.56067,30,29.379333,[2015]
2024-04-01 18:00:00,SNOTEL_634,MONTE CRISTO,769.62,41.46547,-111.49688,2722.506705681541,678.26465,30,91.35535,
2024-04-01 18:00:00,SNOTEL_635,MONUMENT PEAK,373.38,45.21759,-110.237,2697.5128017556694,537.21,30,-163.83002,
2024-04-01 18:00:00,SNOTEL_636,MOONSHINE,241.3,44.4147,-113.39812,2267.7395757132404,235.62733,30,5.6726685,
2024-04-01 18:00:00,SNOTEL_637,MORES CREEK SUMMIT,670.56,43.932,-115.66588,1859.3026091197269,741.25665,30,-70.696655,
2024-04-01 18:00:00,SNOTEL_638,MOOSE CREEK,289.56,45.67008,-113.95315,1889.7829797610339,412.91934,30,-123.359344,
2024-04-01 18:00:00,SNOTEL_639,MORGAN CREEK,254.0,44.84237,-114.26871,2316.5081687393317,256.20132,30,-2.2013245,
2024-04-01 18:00:00,SNOTEL_640,MORMON MOUNTAIN,104.14,34.94109,-111.51849,2286.027798098025,49.892857,28,54.247143,"[1995 1996 1999 2001 2002 2007 2009 2011 2012 2013 2014 2015 2016 2017
 2018 2020]"
2024-04-01 18:00:00,SNOTEL_641,FROSTBITE BOTTOM,426.72,61.74722,-149.2688,822.970007315289,530.86,1,-104.139984,
2024-04-01 18:00:00,SNOTEL_642,MORSE LAKE,1176.02,46.90585,-121.4827,1648.9880516947085,1348.6553,30,-172.63525,
2024-04-01 18:00:00,SNOTEL_643,MOSBY MTN.,332.74,40.60798,-109.8881,2911.789807364057,295.8662,29,36.87378,
2024-04-01 18:00:00,SNOTEL_644,MOSES MTN,248.92,48.36163,-119.08159,1527.0665691294805,375.3069,29,-126.38689,
2024-04-01 18:00:00,SNOTEL_645,MOSQUITO RIDGE,642.62,48.05726,-116.23055,1603.267495732748,869.95,30,-227.33002,
2024-04-01 18:00:00,SNOTEL_646,MOSS PEAK,701.04,47.68493,-113.9623,2066.5691294806143,960.79736,30,-259.7574,
2024-04-01 18:00:00,SNOTEL_647,MOSS SPRINGS,525.78,45.27173,-117.68747,1755.669348939283,607.314,30,-81.534,
2024-04-01 18:00:00,SNOTEL_648,MOUNT CRAG,553.72,47.7637,-123.026,1207.022677395757,741.76465,30,-188.04468,[2015]
2024-04-01 18:00:00,SNOTEL_649,MOUNT LOCKHART,312.42,47.91727,-112.8238,1950.7437210436478,504.10535,30,-191.68533,
2024-04-01 18:00:00,SNOTEL_650,MOUNTAIN MEADOWS,513.08,45.69694,-115.22972,1926.3594245306022,551.34937,30,-38.26935,
2024-04-01 18:00:00,SNOTEL_651,MT HOOD TEST SITE,1158.24,45.32097,-121.7158,1636.7959034381856,1369.568,30,-211.328,
2024-04-01 18:00:00,SNOTEL_652,MT ROSE SKI AREA,929.64,39.31573,-119.89473,2682.577420141429,1010.5813,30,-80.941284,
2024-04-01 18:00:00,SNOTEL_653,MT. HOWARD,383.54,45.26522,-117.17373,2410.9973177273832,419.43866,30,-35.89865,
2024-04-01 18:00:00,SNOTEL_654,MUD FLAT,116.84,42.6004,-116.55925,1746.525237746891,72.784134,29,44.055862,[1992 1994 2001 2003 2007 2012 2013 2014 2015 2016 2017 2018 2020]
2024-04-01 18:00:00,SNOTEL_655,MUD RIDGE,701.04,45.25362,-121.73673,1240.5510851011948,599.35535,30,101.68463,
2024-04-01 18:00:00,SNOTEL_656,MULE CREEK,266.7,45.40957,-112.95927,2529.870763228481,390.398,30,-123.698,
2024-04-01 18:00:00,SNOTEL_657,N FK ELK CREEK,190.5,46.8716,-113.27725,1905.0231650816872,289.13666,30,-98.63666,
2024-04-01 18:00:00,SNOTEL_658,NAST LAKE,299.72,39.29722,-106.60694,2651.792245793709,190.07666,30,109.64334,[2012]
2024-04-01 18:00:00,SNOTEL_660,NEW CRESCENT LAKE,322.58,43.51185,-121.97982,1496.5861984881735,197.95067,30,124.62932,[1992 1994 2001 2003 2007 2015]
2024-04-01 18:00:00,SNOTEL_661,NEW FORK LAKE,228.6,43.11265,-109.94947,2542.0629114850035,263.89725,29,-35.29724,
2024-04-01 18:00:00,SNOTEL_662,NEZ PERCE CAMP,314.96,45.73107,-114.48075,1722.1409412338453,340.78333,30,-25.823334,
2024-04-01 18:00:00,SNOTEL_663,NIWOT,381.0,40.03523,-105.54426,3020.6047305535235,304.546,30,76.45401,
2024-04-01 18:00:00,SNOTEL_664,NOISY BASIN,883.92,48.15678,-113.94637,1841.0143867349427,1046.6493,30,-162.72931,
2024-04-01 18:00:00,SNOTEL_665,NORTH COSTILLA,93.98,36.99378,-105.25963,3230.919287978542,124.81035,29,-30.830345,[2012 2014 2018]
2024-04-01 18:00:00,SNOTEL_666,NORTH FORK,474.98,45.5505,-122.00283,932.6993416239941,491.3586,29,-16.378601,[1992]
2024-04-01 18:00:00,SNOTEL_667,NORTH FORK JOCKO,683.26,47.2726,-113.75617,1929.407461594733,1057.656,30,-374.396,
2024-04-01 18:00:00,SNOTEL_668,NORTH FRENCH CREEK,670.56,41.3308,-106.37555,3087.6615459643986,712.8933,30,-42.333313,
2024-04-01 18:00:00,SNOTEL_669,NORTH LOST TRAIL,464.82,39.07813,-107.14389,2804.1940990002436,424.85733,30,39.962677,
2024-04-01 18:00:00,SNOTEL_670,NORTHEAST ENTRANCE,160.02,45.00565,-110.01406,2240.3072421360644,239.86066,30,-79.84065,
2024-04-01 18:00:00,SNOTEL_671,OCHOCO MEADOWS,241.3,44.42917,-120.3311,1655.08412582297,186.38345,29,54.91655,[1992 2015]
2024-04-01 18:00:00,SNOTEL_672,OLALLIE MEADOWS,1071.88,47.37406,-121.44213,1228.358936844672,1288.8806,30,-217.00061,
2024-04-01 18:00:00,SNOTEL_673,OLD BATTLE,825.5,41.15397,-106.96937,3048.0370641306995,756.7507,30,68.74933,
2024-04-01 18:00:00,SNOTEL_675,OVERLAND RES.,274.32,39.09056,-107.63472,2999.2684711046086,304.12268,30,-29.802673,
2024-04-01 18:00:00,SNOTEL_676,OWL CREEK,144.78,43.65868,-109.00988,2735.613265057303,136.398,30,8.382004,
2024-04-01 18:00:00,SNOTEL_677,OXFORD SPRING,393.7,42.26015,-112.12515,2054.3769812240917,186.47104,29,207.22897,[1992 2015]
2024-04-01 18:00:00,SNOTEL_679,PARADISE,1445.26,46.78265,-121.74765,1563.643013899049,1765.7234,30,-320.46338,
2024-04-01 18:00:00,SNOTEL_680,PARK CONE,314.96,38.81996,-106.58974,2926.1155815654715,262.32068,29,52.639313,
2024-04-01 18:00:00,SNOTEL_681,PARK CREEK RIDGE,492.76,48.44488,-120.91551,1402.0970495001218,1143.0,30,-650.24,
2024-04-01 18:00:00,SNOTEL_682,PARK RESERVOIR,528.32,39.04644,-107.87414,3035.844915874177,644.82135,30,-116.50134,
2024-04-01 18:00:00,SNOTEL_683,PARKER PEAK,502.92,44.73396,-109.91484,2865.1548402828575,567.77466,30,-64.854645,
2024-04-01 18:00:00,SNOTEL_684,PARLEYS SUMMIT,492.76,40.76184,-111.62917,2311.9361131431356,338.074,30,154.686,
2024-04-01 18:00:00,SNOTEL_686,PAYSON R.S.,444.5,39.92976,-111.63109,2451.841014386735,348.996,30,95.504,[2015]
2024-04-01 18:00:00,SNOTEL_687,PEAVINE RIDGE,266.7,45.04148,-121.93252,1042.4286759326992,258.99243,29,7.7075806,[1992 2002 2015]
2024-04-01 18:00:00,SNOTEL_688,PHANTOM VALLEY,241.3,40.39937,-105.84757,2752.377468910022,233.51067,30,7.789337,
2024-04-01 18:00:00,SNOTEL_689,PHILLIPS BENCH,645.16,43.51687,-110.91258,2499.3903925871737,671.576,30,-26.416016,
2024-04-01 18:00:00,SNOTEL_690,PICKFOOT CREEK,93.98,46.57978,-111.26832,2026.9446476469152,252.05267,30,-158.07266,
2024-04-01 18:00:00,SNOTEL_691,PICKLE KEG,426.72,39.01219,-111.58259,2749.329431845891,370.332,30,56.388,
2024-04-01 18:00:00,SNOTEL_692,PIGTAIL PEAK,967.74,46.62153,-121.38643,1767.861497195806,1330.706,30,-362.96606,
2024-04-01 18:00:00,SNOTEL_693,PIKE CREEK,104.14,48.30305,-113.32868,1807.485979029505,490.65793,29,-386.51794,[2015]
2024-04-01 18:00:00,SNOTEL_694,PINE CREEK,650.24,38.88185,-112.24915,2662.155571811753,507.83066,30,142.40933,
2024-04-01 18:00:00,SNOTEL_695,PINE CREEK PASS,467.36,43.56998,-111.21157,2048.28090709583,378.29068,30,89.069305,
